"year","age","maritl","race","education","region","jobclass","health","health_ins","logwage","wage"
2007,57," Divorced"," White"," Advanced Degree"," Middle Atlantic"," Industrial"," <=Good"," Yes",4.47712125471966,87.9810327856054
2003,27," Separated"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.55630250076729,95.2307125669819
2005,26," Never Married"," Black"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.43136376415899,84.0459576539924
2005,25," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," <=Good"," Yes",4.60205999132796,99.6894636984864
2005,27," Married"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.61909333062674,101.402052302992
2004,33," Never Married"," White"," Some College"," Middle Atlantic"," Information"," <=Good"," Yes",4.47712125471966,87.9810327856054
2003,51," Divorced"," White"," < HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.47712125471966,87.9810327856054
2005,22," Never Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.54406804435028,94.0727147457005
2005,47," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," <=Good"," Yes",4.85358871196926,128.199636871795
2009,34," Never Married"," White"," Some College"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.91645394854993,136.517655222436
2008,47," Divorced"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.68124123737559,107.903923866876
2005,31," Never Married"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.81291335664286,123.089699847943
2005,46," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," <=Good"," Yes",4.51851393987789,91.6992261117042
2006,47," Married"," White"," HS Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.36172783601759,78.3924668009837
2006,49," Married"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",5.04139268515823,154.68529299563
2003,40," Married"," Black"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.91381385238372,136.15771083723
2004,51," Married"," White"," < HS Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.39794000867204,81.2832532842527
2008,31," Married"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.33445375115093,76.2832778539642
2003,58," Married"," White"," HS Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.69897000433602,109.833985642199
2005,48," Married"," Black"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.4749297859928,87.7884362154584
2004,54," Divorced"," Black"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.84509804001426,127.115743812184
2007,56," Never Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," No",5.03742649794062,154.072997206315
2007,61," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," <=Good"," Yes",4.69897000433602,109.833985642199
2009,32," Married"," Asian"," Advanced Degree"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.92941892571429,138.299126920883
2007,60," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," No",5.10380372095596,164.646988930328
2006,42," Married"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.92941892571429,138.299126920883
2003,22," Never Married"," Asian"," Some College"," Middle Atlantic"," Information"," >=Very Good"," No",3.80617997398389,44.9782920272516
2003,46," Married"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.67024585307412,106.723977625299
2005,53," Married"," White"," < HS Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.74036268949424,114.475713290347
2008,43," Divorced"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.30102999566398,73.7757432746946
2009,32," Never Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.32221929473392,75.3556793180091
2009,30," Married"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.95424250943933,141.77517233318
2009,50," Never Married"," Black"," Advanced Degree"," Middle Atlantic"," Information"," <=Good"," Yes",4.69897000433602,109.833985642199
2006,40," Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," Yes",5.62689955920852,277.79948020565
2009,55," Married"," White"," < HS Grad"," Middle Atlantic"," Information"," >=Very Good"," No",4.38021124171161,79.8549003093467
2004,42," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",5.11394335230684,166.324941233877
2004,35," Never Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.32221929473392,75.3556793180091
2004,33," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.6060372331735,100.086742317948
2004,33," Married"," White"," Some College"," Middle Atlantic"," Information"," <=Good"," Yes",4.63346845557959,102.870246933215
2003,38," Married"," White"," HS Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.77670118398841,118.712094053725
2009,41," Married"," White"," HS Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.76342799356294,117.146816914805
2009,42," Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," No",4.81624129999178,123.500017774584
2009,58," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",5,148.413159102577
2009,45," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," <=Good"," No",4.34242268082221,76.8936025176112
2009,47," Never Married"," White"," HS Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.69897000433602,109.833985642199
2005,30," Married"," White"," HS Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.66275783168157,105.927810775063
2009,34," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",5.07918124604763,160.642475408263
2006,43," Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," No",5.00860017176192,149.695042068453
2008,58," Separated"," White"," < HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.60205999132796,99.6894636984864
2009,44," Married"," Black"," Some College"," Middle Atlantic"," Industrial"," <=Good"," No",4.6532318153234,104.923531700709
2005,28," Married"," White"," < HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.11394335230684,61.1875264339915
2004,46," Married"," White"," Some College"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.66275783168157,105.927810775063
2008,36," Married"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.68124123737559,107.903923866876
2007,37," Married"," Black"," HS Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.26007138798508,70.8150386167557
2008,47," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",5.07918124604763,160.642475408263
2007,56," Divorced"," White"," Some College"," Middle Atlantic"," Information"," >=Very Good"," No",4.60205999132796,99.6894636984864
2009,38," Married"," White"," Some College"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.7160033436348,111.720849360989
2007,41," Never Married"," Black"," < HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.32221929473392,75.3556793180091
2004,62," Married"," White"," Some College"," Middle Atlantic"," Information"," <=Good"," Yes",4.54406804435028,94.0727147457005
2004,40," Married"," White"," Some College"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.47712125471966,87.9810327856054
2004,44," Married"," Asian"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.81291335664286,123.089699847943
2007,56," Married"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.60205999132796,99.6894636984864
2008,51," Married"," Black"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.34242268082221,76.8936025176112
2005,41," Married"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.46239799789896,86.6951548289402
2005,52," Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," Yes",5.17609125905568,176.989650489877
2008,27," Married"," White"," Some College"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.61278385671974,100.764272842107
2004,52," Married"," White"," College Grad"," Middle Atlantic"," Industrial"," <=Good"," Yes",4.74036268949424,114.475713290347
2005,51," Divorced"," White"," HS Grad"," Middle Atlantic"," Industrial"," <=Good"," No",4.20736503746907,67.1792914754174
2009,51," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," <=Good"," Yes",4.38021124171161,79.8549003093467
2005,28," Never Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.50514997831991,90.4819133566401
2007,49," Never Married"," White"," HS Grad"," Middle Atlantic"," Information"," >=Very Good"," No",4.05994188806195,57.9709421772731
2007,61," Married"," White"," < HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.74036268949424,114.475713290347
2006,39," Married"," White"," HS Grad"," Middle Atlantic"," Information"," <=Good"," Yes",4.60205999132796,99.6894636984864
2005,23," Never Married"," White"," < HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.49415459401844,89.4924795180001
2007,53," Married"," White"," Advanced Degree"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",5.02259743678984,151.805096289083
2004,55," Never Married"," Asian"," Some College"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.47712125471966,87.9810327856054
2005,48," Never Married"," Black"," HS Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.47712125471966,87.9810327856054
2007,50," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.65321251377534,104.921506533664
2009,31," Never Married"," White"," < HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.17609125905568,65.1108537153447
2007,53," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," <=Good"," Yes",4.85733249643127,128.680488220624
2008,49," Married"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",5.04139268515823,154.68529299563
2003,49," Never Married"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.8750612633917,130.982177377461
2004,43," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.79239168949825,120.589436530402
2007,20," Never Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.39794000867204,81.2832532842527
2008,46," Divorced"," White"," HS Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.70205122487265,110.172930287822
2005,48," Married"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",5.02530586526477,152.216806827106
2005,19," Never Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.25527250510331,70.4760196469445
2004,56," Divorced"," White"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.44715803134222,85.3839403789827
2003,44," Married"," White"," Some College"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.6232492903979,101.82435207568
2009,23," Never Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.44715803134222,85.3839403789827
2005,42," Never Married"," White"," College Grad"," Middle Atlantic"," Information"," <=Good"," Yes",4.6232492903979,101.82435207568
2008,32," Married"," White"," Advanced Degree"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.77815125038364,118.884359339886
2003,32," Never Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.30102999566398,73.7757432746946
2003,43," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.30102999566398,73.7757432746946
2008,57," Never Married"," Black"," College Grad"," Middle Atlantic"," Industrial"," >=Very Good"," Yes",4.93167140563483,138.610994032645
2008,26," Married"," Black"," Some College"," Middle Atlantic"," Information"," <=Good"," Yes",4.69897000433602,109.833985642199
2009,67," Divorced"," White"," Some College"," Middle Atlantic"," Information"," <=Good"," Yes",5.02118929906994,151.591484239814
2004,31," Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," Yes",5.17609125905568,176.989650489877
2006,49," Divorced"," White"," Some College"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.64345267648619,103.90247060316
2005,29," Never Married"," White"," College Grad"," Middle Atlantic"," Industrial"," <=Good"," Yes",4.85733249643127,128.680488220624
2008,41," Married"," White"," Some College"," Middle Atlantic"," Industrial"," <=Good"," No",4.69019608002851,108.874525834712
2006,35," Married"," White"," HS Grad"," Middle Atlantic"," Information"," <=Good"," Yes",4.47712125471966,87.9810327856054
2009,39," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.55630250076729,95.2307125669819
2004,33," Separated"," Black"," Some College"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.5910646070265,98.5993438603892
2009,53," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.95424250943933,141.77517233318
2009,43," Married"," Asian"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.81291335664286,123.089699847943
2004,36," Married"," White"," College Grad"," Middle Atlantic"," Information"," <=Good"," Yes",4.55022835305509,94.6540203819701
2004,38," Married"," White"," Advanced Degree"," Middle Atlantic"," Information"," >=Very Good"," Yes",5,148.413159102577
2003,58," Married"," White"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.65321251377534,104.921506533664
2004,45," Married"," White"," College Grad"," Middle Atlantic"," Information"," >=Very Good"," Yes",4.81291335664286,123.089699847943
2005,34," Never Married"," Black"," HS Grad"," Middle Atlantic"," Industrial"," >=Very Good"," No",4.54961623951909,94.5960991038653
